hand_rank_tuple,position,hand_type,primary_rank,win_rate,win_points,positive_ev,higher_types_loss_ev,same_type_loss_ev,total_negative_ev,final_ev,extrapolated
"(5, 11, 9)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,1.481530415377356,1.0546091641156015,True
"(5, 11, 9)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,1.8726843368771577,-1.7545036172476158,True
"(5, 11, 9)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.18690731707317074,-0.18668217636022513,True
"(5, 11, 12)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,1.481530415377356,1.0546091641156015,True
"(5, 11, 12)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,1.8726843368771577,-1.7545036172476158,True
"(5, 11, 12)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.18690731707317074,-0.18668217636022513,True
"(5, 11, 13)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,1.481530415377356,1.0546091641156015,True
"(5, 11, 13)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,1.8726843368771577,-1.7545036172476158,True
"(5, 11, 13)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.18690731707317074,-0.18668217636022513,True
"(5, 11, 14)",front,Straight,11,0.6340348948732394,4,2.5361395794929575,0.0,0.0,1.481530415377356,1.0546091641156015,True
"(5, 11, 14)",middle,Straight,11,0.11818071962954196,1,0.11818071962954196,0.0,0.0,1.8726843368771577,-1.7545036172476158,True
"(5, 11, 14)",back,Straight,11,0.000225140712945591,1,0.000225140712945591,0.0,0.0,0.18690731707317074,-0.18668217636022513,True
"(5, 12, 2)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 2)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 2)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 3)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 3)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 3)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 4)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 4)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 4)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 5)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 5)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 5)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 6)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 6)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 6)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 7)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 7)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 7)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 8)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 8)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 8)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 9)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 9)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 9)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 10)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 10)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 10)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 13)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 13)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 13)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 12, 14)",front,Straight,12,0.6504477957192317,4,2.601791182876927,0.0,0.0,1.5198819509230013,1.0819092319539256,True
"(5, 12, 14)",middle,Straight,12,0.12314350407513776,1,0.12314350407513776,0.0,0.0,1.9513243107045102,-1.8281808066293723,True
"(5, 12, 14)",back,Straight,12,0.00029728725380899295,1,0.00029728725380899295,0.0,0.0,0.24680193236714973,-0.24650464511334075,True
"(5, 13, 2)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 2)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 2)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 3)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 3)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 3)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 4)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 4)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 4)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 5)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 5)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 5)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 6)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 6)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 6)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 7)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 7)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 7)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 8)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 8)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 8)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 9)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 9)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 9)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 10)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 10)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 10)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 11)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 11)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 11)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 13, 14)",front,Straight,13,0.66310855059216,4,2.65243420236864,0.0,0.0,1.5494659589603355,1.1029682434083046,True
"(5, 13, 14)",middle,Straight,13,0.12909471549664514,1,0.12909471549664514,0.0,0.0,2.04562683694937,-1.916532121452725,True
"(5, 13, 14)",back,Straight,13,0.00044593088071348937,1,0.00044593088071348937,0.0,0.0,0.3702028985507246,-0.3697569676700111,True
"(5, 14, 2)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 2)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 2)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(5, 14, 3)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 3)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 3)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(5, 14, 4)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 4)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 4)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(5, 14, 6)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 6)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 6)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(5, 14, 7)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 7)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 7)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(5, 14, 8)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 8)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 8)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(5, 14, 9)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 9)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 9)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(5, 14, 10)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 10)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 10)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(5, 14, 11)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 11)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 11)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(5, 14, 12)",front,Straight,14,0.6791619708916798,4,2.7166478835667194,0.0,0.0,1.586977507042133,1.1296703765245864,True
"(5, 14, 12)",middle,Straight,14,0.13857507868474064,1,0.13857507868474064,0.0,0.0,2.1958520827077765,-2.0572770040230357,True
"(5, 14, 12)",back,Straight,14,0.0008564000611714329,1,0.0008564000611714329,0.0,0.0,0.7109662027833001,-0.7101098027221288,True
"(9, 2, 3)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 3)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 4)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 4)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 5)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 5)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 6)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 6)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 7)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 7)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 8)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 8)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 9)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 9)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 10)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 10)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 11)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 11)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 12)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 12)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 13)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 13)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 2, 14)",middle,Straight Flush,2,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 2, 14)",back,Straight Flush,2,0.8776100337913799,5,4.3880501689569,0.0,0.0,0.6480618724059459,3.739988296550954,True
"(9, 3, 2)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 2)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 4)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 4)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 5)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 5)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 6)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 6)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 7)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 7)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 8)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 8)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 9)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 9)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 10)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 10)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 11)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 11)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 12)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 12)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 13)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 13)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 3, 14)",middle,Straight Flush,3,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 3, 14)",back,Straight Flush,3,0.8763323790563187,5,4.381661895281593,0.0,0.0,0.6471184017435663,3.734543493538027,True
"(9, 4, 2)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 2)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 3)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 3)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 5)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 5)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 6)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 6)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 7)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 7)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 8)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 8)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 9)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 9)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 10)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 10)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 11)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 11)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 12)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 12)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 13)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 13)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 4, 14)",middle,Straight Flush,4,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 4, 14)",back,Straight Flush,4,0.8745602756873381,5,4.372801378436691,0.0,0.0,0.6458098107029224,3.7269915677337684,True
"(9, 5, 2)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 2)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 3)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 3)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 4)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 4)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 6)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 6)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 7)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 7)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 8)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 8)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 9)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 9)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 10)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 10)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 11)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 11)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 12)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 12)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 13)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 13)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 5, 14)",middle,Straight Flush,5,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 5, 14)",back,Straight Flush,5,0.8718591860002787,5,4.359295930001394,0.0,0.0,0.6438152195146585,3.715480710486735,True
"(9, 6, 2)",middle,Straight Flush,6,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 6, 2)",back,Straight Flush,6,0.8668220330544658,5,4.334110165272329,0.0,0.0,0.6400955870538079,3.694014578218521,True
"(9, 6, 3)",middle,Straight Flush,6,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 6, 3)",back,Straight Flush,6,0.8668220330544658,5,4.334110165272329,0.0,0.0,0.6400955870538079,3.694014578218521,True
"(9, 6, 4)",middle,Straight Flush,6,1.0,10,10.0,0.0,0.0,0.011466666666665404,9.988533333333335,True
"(9, 6, 4)",back,Straight Flush,6,0.8668220330544658,5,4.334110165272329,0.0,0.0,0.6400955870538079,3.694014578218521,True
