hand_rank_tuple,position,hand_type,primary_rank,win_rate,win_points,positive_ev,higher_types_loss_ev,same_type_loss_ev,total_negative_ev,final_ev,extrapolated
"(5, 10, 13)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 13)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 12)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 12)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 12)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 11)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 11)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 11)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 9)",back,Straight,10,0.0,1,0.0,-0.9942666666666667,-0.005233333333333334,-0.9995,-0.9995,
"(5, 10, 9)",front,Straight,10,0.6104746317512275,4,2.44189852700491,-0.22746666666666665,-0.5510666666666667,-0.7785333333333333,1.6633651936715768,
"(5, 10, 9)",middle,Straight,10,0.10735294117647058,1,0.10735294117647058,-0.804,-0.08586666666666666,-0.8898666666666667,-0.7825137254901962,
"(5, 10, 8)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 8)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 8)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 7)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 7)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 7)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 6)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 6)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 6)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 5)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 5)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 5)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 4)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 4)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 4)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 3)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 3)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 3)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 10, 2)",back,Straight,10,0.00018554310011596444,1,0.00018554310011596444,0.0,0.0,0.05995577889447237,-0.059770235794356405,True
"(5, 10, 2)",front,Straight,10,0.6216067303795533,4,2.486426921518213,0.0,0.0,0.724968278854369,1.761458642663844,True
"(5, 10, 2)",middle,Straight,10,0.11111015475732741,1,0.11111015475732741,0.0,0.0,0.9273406103367218,-0.8162304555793943,True
"(5, 9, 14)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 14)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 14)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 13)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 13)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 13)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 12)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 12)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 12)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 11)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 11)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 11)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 10)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 10)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 10)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 8)",back,Straight,9,0.0,1,0.0,-0.9942666666666667,-0.005433333333333333,-0.9997,-0.9997,
"(5, 9, 8)",front,Straight,9,0.5935860058309038,4,2.3743440233236153,-0.22746666666666665,-0.6325333333333333,-0.8599999999999999,1.5143440233236154,
"(5, 9, 8)",middle,Straight,9,0.09032258064516129,1,0.09032258064516129,-0.804,-0.09493333333333333,-0.8989333333333334,-0.8086107526881721,
"(5, 9, 7)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 7)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 7)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 6)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 6)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 6)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 5)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 5)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 5)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 4)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 4)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 4)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 3)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 3)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 3)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 9, 2)",back,Straight,9,0.00016454134101192923,1,0.00016454134101192923,0.0,0.0,0.053169340463458115,-0.05300479912244618,True
"(5, 9, 2)",front,Straight,9,0.610294961389454,4,2.441179845557816,0.0,0.0,0.7117755746979273,1.729404270859889,True
"(5, 9, 2)",middle,Straight,9,0.1042804909868119,1,0.1042804909868119,0.0,0.0,0.8703392985918402,-0.7660588076050283,True
"(5, 8, 14)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 14)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 14)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 13)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 13)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 13)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 12)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 12)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 12)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 11)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 11)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 11)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 10)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 10)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 10)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 9)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 9)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 9)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 7)",back,Straight,8,0.0,1,0.0,-0.9942666666666667,-0.005533333333333334,-0.9998,-0.9998,
"(5, 8, 7)",front,Straight,8,0.5721153846153846,4,2.2884615384615383,-0.22746666666666665,-0.724,-0.9514666666666667,1.3369948717948716,
"(5, 8, 7)",middle,Straight,8,0.08686131386861314,1,0.08686131386861314,-0.804,-0.10423333333333333,-0.9082333333333333,-0.8213720194647202,
"(5, 8, 6)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 6)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 6)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 5)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 5)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 5)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 4)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 4)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 4)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 3)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 3)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 3)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 8, 2)",back,Straight,8,0.00016067483430407713,1,0.00016067483430407713,0.0,0.0,0.05191993037423848,-0.0517592555399344,True
"(5, 8, 2)",front,Straight,8,0.5992245250642471,4,2.3968981002569882,0.0,0.0,0.6988643323052466,1.6980337679517417,True
"(5, 8, 2)",middle,Straight,8,0.09989998508657036,1,0.09989998508657036,0.0,0.0,0.8337789947745539,-0.7338790096879835,True
"(5, 7, 14)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 14)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 14)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 13)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 13)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 13)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 12)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 12)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 12)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 11)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 11)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 11)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 10)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 10)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 10)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 9)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 9)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 9)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 8)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 8)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 8)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 6)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 6)",front,Straight,7,0.539873417721519,4,2.159493670886076,-0.22746666666666665,-0.8072,-1.0346666666666666,1.1248270042194093,
"(5, 7, 6)",middle,Straight,7,0.07962085308056872,1,0.07962085308056872,-0.804,-0.11336666666666667,-0.9173666666666667,-0.8377458135860979,
"(5, 7, 5)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 5)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 5)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 4)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 4)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 4)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 3)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 3)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 3)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 7, 2)",back,Straight,7,0.00020870602265951103,1,0.00020870602265951103,0.0,0.0,0.06744056847545221,-0.0672318624527927,True
"(5, 7, 2)",front,Straight,7,0.5890682012635311,4,2.3562728050541244,0.0,0.0,0.6870192022166504,1.669253602837474,True
"(5, 7, 2)",middle,Straight,7,0.09615581624949945,1,0.09615581624949945,0.0,0.0,0.8025296474745125,-0.7063738312250131,True
"(5, 6, 14)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 14)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 14)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 13)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 13)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 13)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 12)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 12)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 12)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 11)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 11)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 11)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 10)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 10)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 10)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 9)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 9)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 9)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 8)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 8)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 8)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 7)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 7)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 7)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 5)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 5)",front,Straight,6,0.55375,4,2.215,-0.22746666666666665,-0.8914666666666666,-1.1189333333333333,1.0960666666666665,
"(5, 6, 5)",middle,Straight,6,0.07162162162162163,1,0.07162162162162163,-0.804,-0.1204,-0.9244,-0.8527783783783783,
"(5, 6, 4)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 4)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 4)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 3)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 3)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 3)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 6, 2)",back,Straight,6,0.00023740381965788414,1,0.00023740381965788414,0.0,0.0,0.07671387893818317,-0.07647647511852529,True
"(5, 6, 2)",front,Straight,6,0.5889531007562738,4,2.3558124030250953,0.0,0.0,0.6868849626523674,1.6689274403727279,True
"(5, 6, 2)",middle,Straight,6,0.09387616331158116,1,0.09387616331158116,0.0,0.0,0.7835033509904314,-0.6896271876788502,True
"(5, 5, 14)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 14)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 14)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 13)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 13)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 13)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 12)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 12)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 12)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 11)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 11)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 11)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 10)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 10)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 10)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 9)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 9)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 9)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 8)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 8)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 8)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 7)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 7)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 7)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
"(5, 5, 6)",back,Straight,5,0.00025734637085450226,1,0.00025734637085450226,0.0,0.0,0.08315804845668769,-0.08290070208583318,True
"(5, 5, 6)",front,Straight,5,0.5985868924794769,4,2.3943475699179078,0.0,0.0,0.6981206733727894,1.6962268965451184,True
"(5, 5, 6)",middle,Straight,5,0.09901675493720265,1,0.09901675493720265,0.0,0.0,0.8264074346541371,-0.7273906797169345,True
